2000-04-10	8.633334
2000-04-11	10.423077
2000-04-12	16.622223
2000-04-13	14.78889
2000-04-14	13.411111
2000-04-15	13.644444
2000-04-16	12.086667
2000-04-17	6.6272736
2000-04-18	19.21
2000-04-19	22.844444
2000-04-20	11.800001
2000-04-21	12.387501
2000-04-22	17.779997
2000-04-23	22.299997
2000-04-24	14.458822
2000-04-25	22.94
2000-04-26	1.9166666
2000-04-27	10.425
2000-04-28	10.955557
2000-05-01	19.616667
2000-05-02	16.209091
2000-05-03	15.433333
2000-05-04	21.728573
2000-05-05	14.281818
2000-05-06	10.99091
2000-05-07	20.17
2000-05-08	15.720001
2000-05-09	8.883333
2000-05-10	20.476921
2000-05-11	13.31
2000-05-12	14.93
2000-05-13	12.0611105
2000-05-14	13.76
2000-05-15	18.7
2000-05-16	11.144444
2000-05-17	17.511112
2000-05-18	13.86923
2000-05-19	8.482352
2000-05-20	12.287499
2000-05-21	17.23125
2000-05-22	16.123077
2000-05-23	18.107141
2000-05-24	10.250001
2000-05-25	12.917646
2000-05-26	10.384617
2000-05-27	18.674997
2000-05-28	10.3
2000-06-01	20.466667
2000-06-02	17.525002
2000-06-03	15.46923
2000-06-04	12.5
2000-06-05	17.253332
2000-06-06	17.741667
2000-06-07	19.657145
2000-06-08	6.9750004
2000-06-09	14.790909
2000-06-10	6.6363635
2000-06-11	21.140001
2000-06-12	20.775
2000-06-13	22.1
2000-06-14	9.25
2000-06-15	18.623075
2000-06-16	13.063638
2000-06-17	4.4666667
2000-06-18	9.329412
2000-06-19	21.644447
2000-06-20	15.17
2000-06-21	10.9
2000-06-22	13.42
2000-06-23	8.615385
2000-06-24	11.0
2000-06-25	12.841667
2000-06-26	21.34286
2000-06-27	14.157142
2000-06-28	28.366667
2000-07-01	23.866667
2000-07-02	23.125
2000-07-03	9.942857
2000-07-04	15.581819
2000-07-05	11.981818
2000-07-06	17.327272
2000-07-07	19.483332
2000-07-08	14.259998
2000-07-09	18.244446
2000-07-10	19.949999
2000-07-11	14.640001
2000-07-12	25.081818
2000-07-13	10.1285715
2000-07-14	16.466665
2000-07-15	17.299997
2000-07-16	22.54
2000-07-17	21.125002
2000-07-18	14.055555
2000-07-19	15.755002
2000-07-20	15.815384
2000-07-21	15.719998
2000-07-22	8.1285715
2000-07-23	19.41
2000-07-24	17.400002
2000-07-25	17.390001
2000-07-26	19.26667
2000-07-27	12.491668
2000-07-28	14.839999
2000-08-01	6.0666666
2000-08-02	14.383333
2000-08-03	20.250002
2000-08-04	12.245454
2000-08-05	18.454544
2000-08-06	20.618181
2000-08-07	1.3666667
2000-08-08	18.4
2000-08-09	17.537498
2000-08-10	11.933333
2000-08-11	15.5363655
2000-08-12	16.02
2000-08-13	17.273336
2000-08-14	16.416666
2000-08-15	12.8714285
2000-08-16	18.155556
2000-08-17	18.213335
2000-08-18	11.852632
2000-08-19	20.136362
2000-08-20	11.65
2000-08-21	16.354546
2000-08-22	17.506666
2000-08-23	19.554546
2000-08-24	11.384615
2000-08-25	20.6
2000-08-26	25.4375
2000-08-27	22.866669
2000-08-28	11.639999
2000-09-01	19.75
2000-09-02	23.119999
2000-09-03	12.16
2000-09-04	19.327272
2000-09-05	6.025
2000-09-06	11.911112
2000-09-07	2.0909092
2000-09-08	18.355555
2000-09-09	10.092856
2000-09-10	12.730768
2000-09-11	14.475001
2000-09-12	14.994118
2000-09-13	10.328572
2000-09-14	21.457142
2000-09-15	2.28
2000-09-16	3.3142855
2000-09-17	15.372223
2000-09-18	20.68
2000-09-19	14.992856
2000-09-20	15.900001
2000-09-21	15.550001
2000-09-22	13.575
2000-09-23	12.974999
2000-09-24	20.071428
2000-09-25	21.888887
2000-09-26	17.8
2000-09-27	21.08889
2000-09-28	7.6428566
2000-10-01	19.766666
2000-10-02	11.977778
2000-10-03	12.6
2000-10-04	14.791667
2000-10-05	20.941666
2000-10-06	12.576469
2000-10-07	10.184615
2000-10-08	14.053847
2000-10-09	14.981818
2000-10-10	20.724998
2000-10-11	10.1
2000-10-12	21.425001
2000-10-13	14.414285
2000-10-14	11.29091
2000-10-15	15.081818
2000-10-16	19.7
2000-10-17	6.5428567
2000-10-18	17.854546
2000-10-19	14.099999
2000-10-20	21.191668
2000-10-21	15.99
2000-10-22	11.446667
2000-10-23	12.054546
2000-10-24	13.5
2000-10-25	14.183333
2000-10-26	12.440001
2000-10-27	14.061539
2000-10-28	8.711111
2000-11-01	3.7666664
2000-11-02	12.513334
2000-11-03	9.845454
2000-11-04	20.3875
2000-11-05	16.59091
2000-11-06	20.63
2000-11-07	11.941667
2000-11-08	14.58
2000-11-09	22.33846
2000-11-10	9.107693
2000-11-11	16.042858
2000-11-12	16.89
2000-11-13	5.4700003
2000-11-14	12.66875
2000-11-15	11.84
2000-11-16	14.658334
2000-11-17	12.622223
2000-11-18	17.286665
2000-11-19	9.281818
2000-11-20	16.325
2000-11-21	-3.325
2000-11-22	9.316667
2000-11-23	10.1
2000-11-24	15.61111
2000-11-25	15.133334
2000-11-26	10.79091
2000-11-27	22.218182
2000-11-28	16.46
2000-12-01	13.04
2000-12-02	10.315385
2000-12-03	14.369231
2000-12-04	15.972729
2000-12-05	14.660001
2000-12-06	11.318181
2000-12-07	11.9777775
2000-12-08	12.48
2000-12-09	16.666666
2000-12-10	18.477777
2000-12-11	15.709091
2000-12-12	13.85
2000-12-13	18.079998
2000-12-14	14.627273
2000-12-15	9.764287
2000-12-16	16.052383
2000-12-17	19.985714
2000-12-18	18.172728
2000-12-19	20.710001
2000-12-20	14.866666
2000-12-21	15.035714
2000-12-22	12.700001
2000-12-23	8.277778
2000-12-24	13.229411
2000-12-25	18.84
2000-12-26	8.984616
2000-12-27	13.6375
2000-12-28	11.775001
2001-01-01	9.453846
2001-01-02	23.68889
2001-01-03	13.38125
2001-01-04	13.6055565
2001-01-05	7.464286
2001-01-06	12.15
2001-01-07	14.653846
2001-01-08	21.64
2001-01-09	16.01818
2001-01-10	11.276923
2001-01-11	14.280001
2001-01-12	14.5
2001-01-13	17.663637
2001-01-14	13.6875
2001-01-15	6.157143
2001-01-16	19.1
2001-01-17	9.655557
2001-01-18	15.608334
2001-01-19	15.899999
2001-01-20	5.8000007
2001-01-21	18.854546
2001-01-22	8.111111
2001-01-23	17.4875
2001-01-24	22.00909
2001-01-25	16.842855
2001-01-26	16.866667
2001-01-27	16.14
2001-01-28	14.066667
2001-02-01	11.485713
2001-02-02	16.757896
2001-02-03	16.511112
2001-02-04	15.546154
2001-02-05	14.477778
2001-02-06	14.952942
2001-02-07	12.2875
2001-02-08	23.699999
2001-02-09	16.766665
2001-02-10	14.314285
2001-02-11	21.687502
2001-02-12	14.099999
2001-02-13	13.354545
2001-02-14	19.233335
2001-02-15	16.223076
2001-02-16	9.824999
2001-02-17	6.985715
2001-02-18	14.991666
2001-02-19	15.950001
2001-02-20	1.5428573
2001-02-21	10.066668
2001-02-22	19.136366
2001-02-23	21.275
2001-02-24	13.326667
2001-02-25	20.935293
2001-02-26	15.279999
2001-02-27	11.030768
2001-02-28	14.971428
2001-03-01	15.726667
2001-03-02	22.4
2001-03-03	12.257143
2001-03-04	19.387499
2001-03-05	19.233334
2001-03-06	16.575
2001-03-07	6.9750004
2001-03-08	16.6125
2001-03-09	12.969999
2001-03-10	11.370587
2001-03-11	12.690001
2001-03-12	16.4875
2001-03-13	13.422222
2001-03-14	14.018182
2001-03-15	19.119999
2001-03-16	18.14
2001-03-17	12.366666
2001-03-18	12.610001
2001-03-19	9.630769
2001-03-20	14.755556
2001-03-21	7.1888885
2001-03-22	17.354546
2001-03-23	13.52143
2001-03-24	11.399999
2001-03-25	19.6
2001-03-26	10.349999
2001-03-27	18.85
2001-03-28	15.289999
2001-04-01	17.2875
2001-04-02	12.14
2001-04-03	12.412499
2001-04-04	18.064707
2001-04-05	19.758333
2001-04-06	10.82
2001-04-07	20.113335
2001-04-08	23.5625
2001-04-09	16.05
2001-04-10	13.045456
2001-04-11	10.799999
2001-04-12	16.031252
2001-04-13	12.675
2001-04-14	18.37857
2001-04-15	10.766666
2001-04-16	17.02857
2001-04-17	14.983335
2001-04-18	15.636364
2001-04-19	19.84
2001-04-20	20.866667
2001-04-21	14.9875
2001-04-22	13.166667
2001-04-23	15.2846155
2001-04-24	14.288888
2001-04-25	16.849998
2001-04-26	12.27
2001-04-27	14.414286
2001-04-28	9.326667
2001-05-01	15.633335
2001-05-02	17.3625
2001-05-03	14.254544
2001-05-04	22.15294
2001-05-05	24.241667
2001-05-06	15.827274
2001-05-07	21.183332
2001-05-08	14.618182
2001-05-09	17.960001
2001-05-10	16.93077
2001-05-11	19.15
2001-05-12	15.742857
2001-05-13	14.526668
2001-05-14	12.466667
2001-05-15	13.549998
2001-05-16	19.127274
2001-05-17	9.627273
2001-05-18	17.953846
2001-05-19	17.383333
2001-05-20	19.811111
2001-05-21	13.0
2001-05-22	15.476923
2001-05-23	10.918181
2001-05-24	18.300001
2001-05-25	14.077778
2001-05-26	15.740001
2001-05-27	12.8125
2001-05-28	15.35
2001-06-01	17.699999
2001-06-02	21.728573
2001-06-03	5.1692305
2001-06-04	10.685714
2001-06-05	15.280952
2001-06-06	18.59
2001-06-07	21.808332
2001-06-08	9.458334
2001-06-09	16.516668
2001-06-10	15.488888
2001-06-11	11.409092
2001-06-12	8.511111
2001-06-13	19.033335
2001-06-14	4.2833333
2001-06-15	13.577778
2001-06-16	19.292307
2001-06-17	8.17
2001-06-18	26.557142
2001-06-19	14.724999
2001-06-20	17.8
2001-06-21	23.316666
2001-06-22	17.43
2001-06-23	6.0874996
2001-06-24	15.709999
2001-06-25	20.777777
2001-06-26	14.272727
2001-06-27	16.573332
2001-06-28	17.710001
2001-07-01	19.414286
2001-07-02	16.89
2001-07-03	21.810001
2001-07-04	13.588889
2001-07-05	18.833334
2001-07-06	9.09091
2001-07-07	8.793334
2001-07-08	12.925
2001-07-09	8.590909
2001-07-10	15.7699995
2001-07-11	17.533333
2001-07-12	4.6800003
2001-07-13	9.8125
2001-07-14	20.75
2001-07-15	19.533333
2001-07-16	11.182353
2001-07-17	13.775001
2001-07-18	4.1111107
2001-07-19	18.612501
2001-07-20	12.994118
2001-07-21	7.616667
2001-07-22	22.992308
2001-07-23	11.142858
2001-07-24	9.675001
2001-07-25	14.29091
2001-07-26	16.784615
2001-07-27	14.515386
2001-07-28	13.466667
2001-08-01	15.574999
2001-08-02	27.699999
2001-08-03	10.166666
2001-08-04	20.73
2001-08-05	11.925
2001-08-06	17.825
2001-08-07	14.719999
2001-08-08	10.7
2001-08-09	10.886667
2001-08-10	12.445454
2001-08-11	7.3363643
2001-08-12	7.7399993
2001-08-13	18.646666
2001-08-14	11.758334
2001-08-15	17.430769
2001-08-16	14.173335
2001-08-17	5.7999997
2001-08-18	17.475
2001-08-19	14.926665
2001-08-20	15.083333
2001-08-21	18.74
2001-08-22	9.335294
2001-08-23	19.949999
2001-08-24	6.9750004
2001-08-25	9.235713
2001-08-26	10.769231
2001-08-27	8.761539
2001-08-28	18.672726
2001-09-01	13.845453
2001-09-02	24.854548
2001-09-03	13.0
2001-09-04	10.3714285
2001-09-05	12.719999
2001-09-06	18.48
2001-09-07	17.766666
2001-09-08	11.8
2001-09-09	13.055555
2001-09-10	17.25
2001-09-11	17.755554
2001-09-12	18.608335
2001-09-13	14.763636
2001-09-14	14.46923
2001-09-15	14.907693
2001-09-16	11.84
2001-09-17	15.566668
2001-09-18	18.114286
2001-09-19	12.185714
2001-09-20	11.533334
2001-09-21	8.3714285
2001-09-22	11.400001
2001-09-23	17.866667
2001-09-24	16.25
2001-09-25	15.745456
2001-09-26	14.0
2001-09-27	8.172727
2001-09-28	13.753846
2001-10-01	11.241666
2001-10-02	12.957143
2001-10-03	19.036366
2001-10-04	18.09231
2001-10-05	12.366666
2001-10-06	12.309091
2001-10-07	23.574999
2001-10-08	16.591667
2001-10-09	20.554546
2001-10-10	13.399999
2001-10-11	6.1333337
2001-10-12	11.949999
2001-10-13	10.331579
2001-10-14	19.235716
2001-10-15	14.2625
2001-10-16	23.150002
2001-10-17	20.99091
2001-10-18	19.475
2001-10-19	15.5875
2001-10-20	8.284616
2001-10-21	15.3375
2001-10-22	13.354547
2001-10-23	11.899999
2001-10-24	14.5375
2001-10-25	14.614286
2001-10-26	12.742857
2001-10-27	8.427273
2001-10-28	11.884614
2001-11-01	15.382355
2001-11-02	18.36154
2001-11-03	10.473332
2001-11-04	20.530771
2001-11-05	14.323078
2001-11-06	14.235715
2001-11-07	15.800002
2001-11-08	14.436362
2001-11-09	16.97143
2001-11-10	14.772727
2001-11-11	8.109092
2001-11-12	6.588889
2001-11-13	19.63125
2001-11-14	12.266667
2001-11-15	21.012499
2001-11-16	13.933333
2001-11-17	-1.4000002
2001-11-18	19.414286
2001-11-19	20.3
2001-11-20	17.93
2001-11-21	16.815384
2001-11-22	13.099999
2001-11-23	18.7
2001-11-24	8.799999
2001-11-25	16.033333
2001-11-26	9.64
2001-11-27	15.659999
2001-11-28	16.166666
2001-12-01	24.0
2001-12-02	20.074999
2001-12-03	8.733334
2001-12-04	12.706665
2001-12-05	19.161541
2001-12-06	10.811111
2001-12-07	15.9
2001-12-08	16.555555
2001-12-09	15.143749
2001-12-10	17.16
2001-12-11	10.005556
2001-12-12	22.29091
2001-12-13	24.46
2001-12-14	10.39
2001-12-15	10.122222
2001-12-16	23.092855
2001-12-17	15.027271
2001-12-18	8.336364
2001-12-19	14.041667
2001-12-20	20.083334
2001-12-21	9.392307
2001-12-22	22.066668
2001-12-23	15.940001
2001-12-24	23.437502
2001-12-25	21.922222
2001-12-26	13.662498
2001-12-27	11.7
2001-12-28	15.714286
2002-01-01	9.559999
2002-01-02	15.575
2002-01-03	7.977778
2002-01-04	17.22
2002-01-05	19.007692
2002-01-06	14.328572
2002-01-07	11.157143
2002-01-08	13.19
2002-01-09	7.0083337
2002-01-10	12.315385
2002-01-11	18.988888
2002-01-12	11.393335
2002-01-13	15.829999
2002-01-14	14.961538
2002-01-15	10.525
2002-01-16	10.657143
2002-01-17	16.941668
2002-01-18	24.016668
2002-01-19	11.033334
2002-01-20	7.1099997
2002-01-21	13.5
2002-01-22	13.718182
2002-01-23	16.244442
2002-01-24	17.800001
2002-01-25	17.529999
2002-01-26	11.766666
2002-01-27	17.069231
2002-01-28	13.892309
2002-02-01	8.6
2002-02-02	15.8125
2002-02-03	6.058333
2002-02-04	23.754547
2002-02-05	8.666665
2002-02-06	12.325
2002-02-07	17.8
2002-02-08	20.822222
2002-02-09	17.527271
2002-02-10	12.075001
2002-02-11	15.953847
2002-02-12	16.521051
2002-02-13	14.3
2002-02-14	8.7125
2002-02-15	20.008335
2002-02-16	16.445454
2002-02-17	15.454545
2002-02-18	20.742857
2002-02-19	5.2428575
2002-02-20	16.7
2002-02-21	17.527273
2002-02-22	10.52
2002-02-23	8.875
2002-02-24	24.549997
2002-02-25	8.821428
2002-02-26	9.208333
2002-02-27	17.766666
2002-02-28	3.9199996
2002-03-01	16.345453
2002-03-02	19.016666
2002-03-03	16.155556
2002-03-04	18.157143
2002-03-05	12.24
2002-03-06	17.841665
2002-03-07	21.933332
2002-03-08	18.654543
2002-03-09	15.084615
2002-03-10	14.636364
2002-03-11	9.4375
2002-03-12	9.325
2002-03-13	18.7625
2002-03-14	14.423077
2002-03-15	6.9833336
2002-03-16	19.914286
2002-03-17	15.781818
2002-03-18	19.960001
2002-03-19	13.053333
2002-03-20	21.215384
2002-03-21	17.69
2002-03-22	17.25
2002-03-23	14.3
2002-03-24	17.96667
2002-03-25	10.792308
2002-03-26	14.669231
2002-03-27	17.291668
2002-03-28	12.687498
2002-04-01	18.290907
2002-04-02	15.673334
2002-04-03	14.26
2002-04-04	17.606247
2002-04-05	15.033332
2002-04-06	12.775
2002-04-07	22.321428
2002-04-08	20.420002
2002-04-09	8.742858
2002-04-10	13.3
2002-04-11	14.762501
2002-04-12	20.381819
2002-04-13	8.253846
2002-04-14	17.97
2002-04-15	12.699998
2002-04-16	17.208334
2002-04-17	11.1055565
2002-04-18	12.257143
2002-04-19	15.005263
2002-04-20	13.399999
2002-04-21	14.2
2002-04-22	18.399998
2002-04-23	13.857142
2002-04-24	20.13846
2002-04-25	18.154547
2002-04-26	9.1
2002-04-27	18.646152
2002-04-28	20.699999
2002-05-01	17.9
2002-05-02	10.650001
2002-05-03	14.271428
2002-05-04	10.173334
2002-05-05	10.336364
2002-05-06	16.03
2002-05-07	9.7
2002-05-08	13.291665
2002-05-09	13.745
2002-05-10	12.71875
2002-05-11	13.15
2002-05-12	20.933332
2002-05-13	18.41111
2002-05-14	14.512499
2002-05-15	15.777778
2002-05-16	17.76
2002-05-17	13.1375
2002-05-18	13.266665
2002-05-19	18.166666
2002-05-20	20.44
2002-05-21	10.976924
2002-05-22	16.822222
2002-05-23	16.699999
2002-05-24	15.166667
2002-05-25	12.500001
2002-05-26	17.033333
2002-05-27	16.985714
2002-05-28	17.209091
2002-06-01	24.5
2002-06-02	19.416666
2002-06-03	17.91
2002-06-04	16.275002
2002-06-05	16.466667
2002-06-06	6.9538455
2002-06-07	15.499999
2002-06-08	15.8555565
2002-06-09	13.676471
2002-06-10	7.7083335
2002-06-11	12.015383
2002-06-12	16.608334
2002-06-13	16.074999
2002-06-14	11.1875
2002-06-15	12.109999
2002-06-16	13.175001
2002-06-17	11.388889
2002-06-18	16.85625
2002-06-19	11.607693
2002-06-20	8.838461
2002-06-21	18.166666
2002-06-22	0.2888888
2002-06-23	15.953847
2002-06-24	16.264286
2002-06-25	15.025
2002-06-26	14.110001
2002-06-27	18.484615
2002-06-28	13.53125
2002-07-01	14.677778
2002-07-02	15.583335
2002-07-03	15.728572
2002-07-04	11.242858
2002-07-05	13.774999
2002-07-06	21.650003
2002-07-07	17.09
2002-07-08	14.744446
2002-07-09	12.460001
2002-07-10	11.166667
2002-07-11	8.45
2002-07-12	16.699999
2002-07-13	7.3133335
2002-07-14	17.592855
2002-07-15	18.383333
2002-07-16	12.666667
2002-07-17	11.278572
2002-07-18	10.2176485
2002-07-19	11.4
2002-07-20	24.316666
2002-07-21	20.657145
2002-07-22	23.728573
2002-07-23	16.182352
2002-07-24	17.381819
2002-07-25	10.028571
2002-07-26	13.6285715
2002-07-27	19.522223
2002-07-28	13.4800005
2002-08-01	17.08125
2002-08-02	21.227272
2002-08-03	15.585715
2002-08-04	16.460003
2002-08-05	22.887499
2002-08-06	15.775
2002-08-07	22.550001
2002-08-08	16.0125
2002-08-09	12.407691
2002-08-10	18.300001
2002-08-11	11.954545
2002-08-12	18.1
2002-08-13	16.327272
2002-08-14	14.679998
2002-08-15	11.888888
2002-08-16	15.081249
2002-08-17	15.771429
2002-08-18	18.72
2002-08-19	10.0
2002-08-20	14.871429
2002-08-21	5.7499995
2002-08-22	19.374998
2002-08-23	20.230766
2002-08-24	24.283333
2002-08-25	15.824999
2002-08-26	19.86
2002-08-27	12.769231
2002-08-28	9.713334
2002-09-01	19.553335
2002-09-02	23.453846
2002-09-03	10.716666
2002-09-04	11.107692
2002-09-05	12.177776
2002-09-06	15.330769
2002-09-07	15.450001
2002-09-08	20.32
2002-09-09	11.3533325
2002-09-10	8.845455
2002-09-11	7.7899995
2002-09-12	15.127274
2002-09-13	5.19
2002-09-14	15.207692
2002-09-15	16.8125
2002-09-16	16.657143
2002-09-17	11.825
2002-09-18	21.342855
2002-09-19	18.692858
2002-09-20	15.012502
2002-09-21	19.408333
2002-09-22	12.889999
2002-09-23	23.247059
2002-09-24	9.728571
2002-09-25	14.623529
2002-09-26	1.522222
2002-09-27	19.354546
2002-09-28	11.892308
2002-10-01	21.341667
2002-10-02	13.536363
2002-10-03	12.078947
2002-10-04	9.544445
2002-10-05	12.471429
2002-10-06	10.158333
2002-10-07	11.516665
2002-10-08	17.707691
2002-10-09	14.841666
2002-10-10	15.656248
2002-10-11	8.122222
2002-10-12	17.380001
2002-10-13	6.2714286
2002-10-14	19.254545
2002-10-15	18.623077
2002-10-16	25.299997
2002-10-17	14.924999
2002-10-18	15.113333
2002-10-19	14.780001
2002-10-20	17.025
2002-10-21	19.841667
2002-10-22	17.324999
2002-10-23	15.058823
2002-10-24	9.745454
2002-10-25	22.030771
2002-10-26	21.124998
2002-10-27	18.8375
2002-10-28	19.710001
2002-11-01	19.227272
2002-11-02	13.216667
2002-11-03	13.517648
2002-11-04	7.5
2002-11-05	25.550003
2002-11-06	21.939999
2002-11-07	11.7153845
2002-11-08	19.356249
2002-11-09	12.822223
2002-11-10	17.342857
2002-11-11	16.318182
2002-11-12	20.416666
2002-11-13	11.338461
2002-11-14	20.09
2002-11-15	8.79
2002-11-16	15.325001
2002-11-17	11.43
2002-11-18	18.483334
2002-11-19	14.915384
2002-11-20	15.762501
2002-11-21	23.08
2002-11-22	23.745455
2002-11-23	16.689999
2002-11-24	14.575
2002-11-25	19.900003
2002-11-26	8.490001
2002-11-27	20.10909
2002-11-28	16.4625
2002-12-01	11.561539
2002-12-02	15.3
2002-12-03	16.21875
2002-12-04	9.629999
2002-12-05	12.716667
2002-12-06	20.084616
2002-12-07	17.607143
2002-12-08	13.174999
2002-12-09	15.085716
2002-12-10	14.622223
2002-12-11	4.71
2002-12-12	11.233334
2002-12-13	19.82
2002-12-14	14.68182
2002-12-15	10.6071415
2002-12-16	23.13889
2002-12-17	15.183333
2002-12-18	10.059999
2002-12-19	10.2846155
2002-12-20	18.315386
2002-12-21	19.045454
2002-12-22	8.108334
2002-12-23	17.1
2002-12-24	17.466667
2002-12-25	10.783333
2002-12-26	11.066668
2002-12-27	14.385716
2002-12-28	18.324999
2003-01-01	12.918181
2003-01-02	12.581819
2003-01-03	13.545456
2003-01-04	18.685715
2003-01-05	16.62143
2003-01-06	14.76154
2003-01-07	22.220001
2003-01-08	21.012499
2003-01-09	7.5166664
2003-01-10	25.6875
2003-01-11	11.599999
2003-01-12	19.188234
2003-01-13	16.446156
2003-01-14	6.9500012
2003-01-15	28.614286
2003-01-16	15.774999
2003-01-17	12.87
2003-01-18	10.500002
2003-01-19	13.242858
2003-01-20	7.084615
2003-01-21	14.407144
2003-01-22	16.245455
2003-01-23	19.294445
2003-01-24	16.242857
2003-01-25	17.721426
2003-01-26	16.913334
2003-01-27	14.833335
2003-01-28	12.392308
2003-02-01	18.364704
2003-02-02	14.491668
2003-02-03	19.585714
2003-02-04	13.19
2003-02-05	11.46923
2003-02-06	19.176922
2003-02-07	14.142858
2003-02-08	21.625002
2003-02-09	10.655556
2003-02-10	19.97143
2003-02-11	17.056248
2003-02-12	8.7846155
2003-02-13	19.954546
2003-02-14	11.400001
2003-02-15	14.744444
2003-02-16	21.8625
2003-02-17	7.9999995
2003-02-18	18.500002
2003-02-19	16.84
2003-02-20	8.258334
2003-02-21	21.429998
2003-02-22	15.529999
2003-02-23	20.75
2003-02-24	17.22857
2003-02-25	16.66154
2003-02-26	14.24
2003-02-27	16.918182
2003-02-28	4.966666
2003-03-01	8.58
2003-03-02	14.525002
2003-03-03	11.215386
2003-03-04	3.2000005
2003-03-05	13.283333
2003-03-06	14.723075
2003-03-07	11.666668
2003-03-08	20.508333
2003-03-09	10.38
2003-03-10	17.723076
2003-03-11	16.714285
2003-03-12	14.314285
2003-03-13	8.016666
2003-03-14	15.275001
2003-03-15	8.88421
2003-03-16	18.338459
2003-03-17	14.604167
2003-03-18	17.357141
2003-03-19	11.1470585
2003-03-20	16.690908
2003-03-21	11.480001
2003-03-22	17.421427
2003-03-23	18.41111
2003-03-24	15.5666685
2003-03-25	15.964707
2003-03-26	12.6
2003-03-27	16.127777
2003-03-28	24.2
2003-04-01	14.166667
2003-04-02	26.833334
2003-04-03	15.05
2003-04-04	6.788889
2003-04-05	14.7699995
2003-04-06	11.05
2003-04-07	9.940001
2003-04-08	12.456249
2003-04-09	16.37857
2003-04-10	15.409999
2003-04-11	23.0
2003-04-12	14.780001
2003-04-13	19.061111
2003-04-14	14.141666
2003-04-15	16.627275
2003-04-16	12.6
2003-04-17	14.428573
2003-04-18	18.163637
2003-04-19	19.06
2003-04-20	20.138887
2003-04-21	14.291667
2003-04-22	14.176924
2003-04-23	15.655557
2003-04-24	24.01111
2003-04-25	14.900001
2003-04-26	11.8
2003-04-27	17.054544
2003-04-28	17.270586
2003-05-01	10.73125
2003-05-02	9.075001
2003-05-03	17.564707
2003-05-04	15.477777
2003-05-05	16.881819
2003-05-06	11.223077
2003-05-07	16.846151
2003-05-08	15.01
2003-05-09	16.175
2003-05-10	14.3
2003-05-11	18.5
2003-05-12	24.279999
2003-05-13	19.418747
2003-05-14	8.3
2003-05-15	21.938889
2003-05-16	18.936365
2003-05-17	19.586668
2003-05-18	10.0
2003-05-19	11.330769
2003-05-20	14.871429
2003-05-21	21.8375
2003-05-22	22.872728
2003-05-23	9.280001
2003-05-24	15.021428
2003-05-25	14.038461
2003-05-26	17.268751
2003-05-27	7.7538457
2003-05-28	21.183332
2003-06-01	15.366668
2003-06-02	18.125
2003-06-03	19.033335
2003-06-04	15.887501
2003-06-05	14.772727
2003-06-06	17.666668
2003-06-07	18.125002
2003-06-08	8.922222
2003-06-09	17.671429
2003-06-10	15.453846
2003-06-11	11.800001
2003-06-12	13.133332
2003-06-13	15.286667
2003-06-14	8.966667
2003-06-15	8.900001
2003-06-16	15.053846
2003-06-17	14.792308
2003-06-18	20.227272
2003-06-19	14.5375
2003-06-20	13.042856
2003-06-21	14.825002
2003-06-22	23.608332
2003-06-23	17.016666
2003-06-24	17.841667
2003-06-25	18.550001
2003-06-26	13.433333
2003-06-27	20.327272
2003-06-28	16.046154
